127.0.0.1 - - [29/Jan/2024:09:45:17 -0800] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:05:13 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:05:25 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:05:46 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:05:46 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:02 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:02 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:02 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:03 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:03 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:03 -0800] "GET /Shopaholic/images/signin-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:03 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:07 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 200 3272
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:07 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:08 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:08 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:17 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:17 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:17 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:18 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:32 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:41 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:41 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:42 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:42 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:42 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:43 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:43 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4784
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:43 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:09:44 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:00 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:04 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:05 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:05 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:06 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:06 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:10 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:10 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:11 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:18 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:36 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:36 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:38 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:38 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:38 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:39 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:39 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4784
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:10:39 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:03 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:03 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:03 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:04 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:04 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:04 -0800] "GET /Shopaholic/images/signin-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:05 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:07 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 200 3272
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:07 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:09 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:09 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:17 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:17 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:17 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:19 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:37 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:52 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:52 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:53 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:53 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:53 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:14:54 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:15:06 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:09 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:09 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:10 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:10 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:10 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:10 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:11 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:16 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:16 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1733
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:16 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:16 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:24 -0800] "POST /Shopaholic/EditProductServlet HTTP/1.1" 200 1948
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:33 -0800] "GET /Shopaholic/LogoutServlet HTTP/1.1" 500 1272
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:39 -0800] "POST /Shopaholic/EditProductServlet HTTP/1.1" 200 1948
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:39 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:39 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:41 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1286
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:41 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:42 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:42 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:42 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:46 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:46 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1733
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:46 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:16:46 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 404 790
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:17:19 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:17:19 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4784
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:17:19 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:17:20 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:17:33 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:17:37 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:18:30 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:18:30 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:18:31 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:18:32 -0800] "GET /Shopaholic/images/signin-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:18:40 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:18:49 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:18:49 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:18:51 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:19:08 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:19:08 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1726
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:19:08 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:19:08 -0800] "GET /Shopaholic/images/hat.png HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:19:20 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1726
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:19:20 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4784
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:19:20 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:19:20 -0800] "GET /Shopaholic/images/hat.png HTTP/1.1" 200 23242
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:19:36 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:19:54 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:12 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1726
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:12 -0800] "GET /Shopaholic/images/hat.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:14 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1726
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:14 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:14 -0800] "GET /Shopaholic/images/hat.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:15 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:25 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:25 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 2180
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:25 -0800] "GET /Shopaholic/images/hat.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:25 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 200 23179
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:30 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:20:45 -0800] "GET /Shopaholic/LogoutServlet HTTP/1.1" 500 1272
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:06 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:06 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:06 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:08 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1286
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:08 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:12 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:12 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:12 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:14 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:14 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:14 -0800] "GET /Shopaholic/images/signin-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:17 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:17 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 2180
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:17 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:17 -0800] "GET /Shopaholic/images/hat.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:17 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:19 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:19 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:19 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:23 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:23 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:24 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:24 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:34 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:34 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 3507
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:34 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:39 -0800] "GET /Shopaholic/LogoutServlet?UserType=User HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:39 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:39 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:56 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:22:56 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:00 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:00 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 2180
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:00 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:00 -0800] "GET /Shopaholic/images/hat.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:00 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:32 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:33 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:33 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:34 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:34 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:34 -0800] "GET /Shopaholic/images/signin-image.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:34 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:50 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:23:50 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:02 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:02 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:02 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:04 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:15 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:25 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:25 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:26 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:26 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:26 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:26 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:27 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:27 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4784
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:27 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:27 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:27 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4784
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:24:27 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:30:49 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:30:49 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:30:59 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:30:59 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:30:59 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:10:33:27 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 1724
